x,y
134,119
168,113
198,111
231,116
129,131
143,131
166,130
200,130
223,129
235,129
186,157
178,163
193,163
187,177
187,193
188,223
158,125
215,125
166,185
211,184
140,113
172,110
202,109
236,114
135,129
147,127
170,127
203,127
227,127
239,128
189,152
181,160
195,160
188,174
189,199
188,225
155,126
212,126
161,183
212,184
136,117
167,109
198,112
232,117
132,131
144,129
168,129
201,129
223,127
236,129
187,156
179,162
193,162
186,176
187,191
188,222
158,127
215,128
163,186
210,187
139,117
173,113
202,113
234,117
132,130
147,129
171,130
204,131
225,131
238,132
190,157
181,163
196,164
189,178
187,199
187,226
156,132
213,132
163,192
207,192
136,121
171,117
199,118
234,123
130,134
145,134
167,134
203,134
223,134
236,135
187,162
178,168
194,169
185,182
186,209
185,231
157,134
213,134
164,193
209,192
137,123
172,119
200,117
233,125
135,137
147,136
168,136
202,136
223,135
236,135
188,162
181,168
194,168
187,181
188,207
188,231
141,91
183,92
146,134
179,135
126,83
152,81
170,83
198,83
123,94
134,92
147,92
177,92
191,92
202,93
163,105
156,112
168,112
162,125
163,147
163,166
131,101
174,103
135,145
171,146
118,93
141,96
162,96
191,98
114,102
124,103
138,103
167,104
181,105
195,105
151,125
146,129
157,129
152,143
152,157
151,176
154,105
196,104
161,144
195,144
139,97
162,97
185,94
210,94
139,105
148,105
162,105
189,104
203,104
214,103
175,123
169,129
181,128
176,140
176,155
178,174
153,103
194,101
158,145
191,144
139,96
161,96
181,96
207,93
136,105
147,104
159,103
187,104
200,103
216,102
173,123
168,128
181,128
174,140
174,152
176,172
163,104
203,104
169,146
200,145
149,96
173,98
192,96
218,94
144,105
156,106
169,104
197,105
210,105
223,104
185,123
178,128
190,128
185,141
185,155
185,174
163,104
203,104
169,145
201,145
149,96
171,96
190,95
217,94
146,106
156,106
169,104
197,104
210,105
223,104
181,121
176,126
189,125
183,139
184,155
185,173
166,105
207,105
172,148
203,148
151,95
173,98
194,99
221,98
150,105
159,105
172,105
201,106
215,106
227,107
185,126
180,130
193,131
186,143
186,159
186,177
169,102
210,102
177,145
206,145
157,94
175,93
201,94
223,94
153,103
163,104
176,103
204,104
218,104
230,106
190,121
184,127
197,127
190,139
191,152
189,174
166,110
209,110
172,150
206,149
154,99
176,102
198,99
222,100
150,109
159,110
174,109
200,109
216,110
227,110
186,128
181,133
194,134
189,144
189,159
189,178
167,102
208,101
171,144
206,144
154,94
175,95
197,93
221,93
152,104
160,103
173,102
202,102
215,102
227,103
186,119
181,125
194,125
187,138
188,153
189,172
169,113
212,113
174,154
208,155
156,105
180,108
200,109
227,108
154,114
163,114
176,114
205,115
219,115
231,115
190,134
185,139
198,138
191,151
190,165
189,183
170,105
211,105
177,148
211,147
156,98
180,97
198,97
224,94
153,109
164,107
177,106
205,105
218,105
230,105
191,122
185,129
198,127
191,140
192,156
193,176
171,118
214,119
177,160
208,161
156,111
182,116
201,114
227,112
154,120
164,119
177,119
208,120
221,120
231,120
194,143
188,147
200,146
192,158
192,170
192,189
167,110
208,110
173,152
206,152
152,104
176,104
195,103
222,101
151,112
160,112
173,111
202,110
215,110
228,111
189,130
183,135
195,136
189,147
189,161
189,181
170,109
212,109
174,152
208,152
157,100
180,103
201,103
226,101
153,109
163,109
177,109
205,110
219,110
231,111
192,130
186,134
197,134
190,146
191,160
190,179
168,106
209,105
176,150
206,149
154,99
176,98
197,97
222,96
151,109
161,108
174,107
202,107
218,106
228,107
189,122
183,130
196,129
190,142
190,160
191,178
165,109
206,107
172,151
206,150
150,103
176,102
193,100
220,98
148,111
158,110
172,109
200,108
213,107
227,107
187,126
181,132
193,131
188,145
188,159
189,178
165,115
208,116
172,155
204,155
152,106
177,109
196,109
222,107
151,116
158,115
173,115
202,115
216,117
227,115
187,134
181,139
194,139
187,152
188,166
188,184
168,109
210,106
177,151
209,149
154,102
178,100
198,99
223,97
151,113
161,110
175,109
204,107
217,107
228,107
192,126
186,133
199,131
194,144
194,161
195,180
168,89
222,87
176,145
217,145
145,84
181,78
206,74
240,79
144,91
158,92
177,89
212,88
230,88
245,88
196,117
187,120
206,121
195,139
196,151
197,181
172,97
233,96
181,163
227,161
147,93
185,84
217,83
255,86
143,105
159,100
184,99
221,96
243,97
257,97
204,129
194,133
215,134
206,156
205,172
205,202
171,98
229,96
179,160
222,160
145,93
185,86
215,82
252,88
144,104
159,101
181,99
218,98
239,98
253,100
201,130
191,133
212,134
201,156
201,166
201,200
173,89
231,88
180,151
225,150
149,84
188,76
217,73
252,80
148,94
163,92
183,91
221,89
240,89
256,91
202,118
193,122
212,123
203,145
203,159
203,190
181,91
240,91
184,154
232,155
155,86
197,79
225,76
262,80
155,96
169,94
190,93
229,92
249,92
265,94
209,123
200,127
220,129
209,150
209,161
210,195
167,79
222,77
176,140
217,139
146,74
179,69
208,65
244,69
140,84
156,82
177,80
213,79
230,79
245,79
195,107
185,112
204,113
196,133
196,147
194,177
172,84
227,84
177,141
219,143
149,76
183,72
213,68
248,76
147,86
162,84
181,85
216,85
236,84
248,85
199,112
189,117
208,118
198,139
197,149
195,179
160,78
215,78
167,137
208,137
135,72
170,64
200,62
236,68
135,82
149,80
167,78
205,78
223,79
238,79
185,104
177,109
195,109
186,131
185,144
185,175
173,79
229,80
175,140
219,141
150,72
186,69
214,65
249,72
148,83
162,81
182,80
218,81
236,82
251,82
199,108
190,113
209,114
199,136
199,147
198,178
170,79
226,80
175,139
219,141
146,74
181,69
210,67
243,72
143,81
160,81
180,81
215,80
233,81
248,82
195,108
187,114
207,115
196,136
197,147
196,176
158,77
214,76
164,136
207,137
135,70
172,64
195,62
235,71
132,82
148,79
168,78
204,77
222,77
237,80
186,105
177,109
195,111
187,131
187,144
185,173
171,81
225,81
177,141
218,141
150,76
186,72
209,69
246,74
148,88
161,84
181,84
215,84
234,84
249,83
196,112
187,116
208,117
198,136
198,151
198,177
169,81
223,81
173,141
216,142
147,77
187,71
208,70
245,78
147,84
160,84
180,84
214,84
232,84
246,86
195,111
186,116
204,117
195,137
195,151
193,178
163,78
218,78
168,137
208,138
139,73
176,66
204,63
237,72
137,81
152,80
173,79
207,79
227,80
241,82
189,105
181,109
199,110
189,131
189,146
186,173
174,82
228,83
180,142
223,144
151,77
186,73
215,71
250,77
148,84
164,84
184,84
219,85
237,84
252,87
201,111
191,117
210,117
201,138
201,151
199,178
173,84
227,84
179,143
221,145
152,79
187,75
214,72
248,79
149,88
164,86
182,86
218,87
235,87
248,88
198,114
192,118
210,120
199,140
199,152
196,180
177,81
231,83
180,140
223,143
156,76
195,73
218,70
253,79
153,86
168,84
188,84
222,85
240,86
253,87
203,110
195,115
212,116
203,136
201,147
198,178
174,89
229,89
181,148
220,149
152,84
186,80
215,76
251,85
149,93
165,92
183,91
220,90
237,91
248,94
200,120
192,125
210,125
201,145
201,156
200,184
172,85
226,85
179,145
219,147
151,81
186,76
213,74
246,81
149,88
162,87
182,87
217,87
235,87
248,90
198,115
190,119
208,120
198,140
198,152
196,180
172,86
227,87
177,144
221,144
150,84
187,77
213,75
248,81
147,90
162,88
182,88
217,89
235,89
248,92
199,117
190,121
210,122
199,140
199,153
198,182
189,92
242,93
193,151
234,152
167,87
204,83
229,79
263,89
163,94
179,95
198,94
232,94
250,95
264,98
218,121
207,126
225,126
216,147
216,160
213,188
169,88
223,87
173,146
220,146
147,84
181,78
207,74
243,80
147,92
160,89
178,89
213,88
231,89
248,88
194,115
187,121
204,121
195,141
195,153
194,182
176,89
231,89
182,149
227,149
153,87
189,79
215,78
251,84
151,94
166,92
185,91
221,92
239,91
253,93
201,117
194,123
210,124
203,144
202,157
200,185
172,87
226,88
179,146
218,148
150,83
186,77
213,74
247,84
149,92
162,89
181,88
217,88
234,89
248,93
197,115
189,120
207,121
198,141
198,155
197,184
171,90
225,91
176,149
217,150
150,86
187,80
211,78
245,85
149,96
162,92
180,92
216,92
234,92
245,95
198,120
189,124
207,125
197,145
197,157
197,186
177,66
258,68
185,155
244,157
148,55
200,50
236,58
285,63
143,70
160,68
192,69
244,69
273,73
287,75
218,110
206,117
232,118
215,147
216,176
214,209
150,62
229,63
154,145
218,146
123,52
166,46
198,47
258,51
124,66
135,64
164,63
213,63
244,67
263,71
177,92
169,104
193,105
181,134
184,161
185,200
162,111
244,117
161,199
231,204
132,100
184,93
219,101
273,109
134,115
147,113
176,113
230,117
259,121
276,122
195,154
183,163
210,165
194,193
193,217
193,254
150,101
229,106
149,186
210,191
126,86
168,92
201,93
261,101
125,102
135,101
162,103
212,106
244,109
267,113
169,143
162,150
188,153
173,180
175,207
176,241
164,84
241,87
163,166
227,169
137,69
181,72
212,72
271,80
138,87
148,86
177,85
224,87
253,91
275,95
186,119
178,128
202,130
189,159
190,184
191,222
224,105
271,104
231,149
264,149
211,92
235,96
260,94
284,92
207,106
216,105
232,105
263,105
278,105
287,105
249,121
243,127
254,127
249,142
248,158
248,182
190,96
245,97
194,148
236,150
173,82
201,84
231,85
259,82
169,96
181,96
199,97
235,98
252,99
263,101
219,118
212,125
227,125
219,140
218,158
214,188
197,94
253,99
200,148
242,151
184,79
210,85
242,88
270,88
175,96
188,96
206,96
243,99
262,101
273,102
225,117
216,125
230,126
221,143
219,157
218,188
197,86
253,89
202,140
243,142
183,71
212,76
237,77
270,75
177,86
189,87
206,88
244,89
261,90
273,91
225,107
218,114
231,115
223,133
222,151
220,179
181,106
239,106
186,158
235,158
164,91
194,95
228,94
258,92
161,108
173,107
191,107
230,107
250,108
261,109
209,130
202,136
217,137
210,152
210,172
209,200
187,103
245,105
190,157
237,159
168,87
201,93
233,94
263,93
162,104
178,104
197,104
234,105
253,106
266,108
215,127
207,134
221,135
214,152
214,165
213,199
182,106
242,109
184,158
237,159
166,89
199,96
232,97
260,96
161,107
173,107
193,109
233,109
251,111
265,112
211,132
203,138
220,139
210,153
210,176
209,205
177,100
236,102
184,159
227,159
163,82
191,88
223,91
254,90
154,100
169,101
188,101
226,103
244,104
259,103
206,121
200,130
215,130
206,148
206,169
205,200
181,101
240,103
188,161
230,161
162,87
194,89
229,91
260,90
159,100
172,102
190,103
231,104
249,106
262,106
210,122
202,131
217,131
208,149
210,172
208,203
189,101
249,107
192,162
236,166
174,83
204,88
237,93
269,94
168,101
180,102
200,104
240,108
258,110
269,112
218,124
210,133
224,134
216,151
214,176
209,208
187,111
249,114
192,169
239,170
167,95
202,97
233,100
265,98
162,111
177,111
198,113
237,113
257,115
269,115
219,137
209,144
226,145
217,161
215,181
214,212
169,104
231,105
175,163
223,163
152,89
185,92
215,92
250,90
148,104
161,105
180,105
220,106
239,107
252,107
200,125
192,134
207,134
198,153
199,176
198,208
167,125
230,124
170,174
231,173
147,106
182,114
216,114
250,107
144,125
157,125
179,124
217,125
240,125
255,125
198,152
189,158
209,158
198,172
198,194
199,221
164,97
225,100
169,156
213,159
147,82
180,86
214,86
243,88
144,98
155,98
174,98
214,101
233,102
245,105
194,120
186,126
201,128
192,146
191,167
189,199
168,88
227,90
172,143
220,145
152,73
181,75
214,77
246,76
148,92
159,90
178,90
217,92
236,92
248,95
198,110
191,117
207,118
198,135
198,153
197,188
180,106
239,109
185,164
228,167
161,91
194,96
222,96
256,97
155,107
170,108
189,108
228,110
248,112
259,114
211,129
202,138
218,139
209,156
207,173
204,205
173,105
233,109
174,161
222,165
156,86
188,93
223,96
252,96
151,104
162,105
182,106
222,109
242,111
254,114
202,131
194,137
210,138
198,155
197,172
194,205
181,103
238,117
174,160
217,170
168,83
199,92
227,100
257,105
158,100
170,103
190,106
227,116
245,121
257,125
209,128
198,136
212,139
201,153
195,173
185,206
159,111
220,113
164,172
209,174
139,96
174,100
209,101
240,100
135,111
149,112
169,113
209,115
230,115
242,117
190,138
181,145
198,145
188,163
187,183
185,215
190,88
233,90
189,137
228,138
170,79
203,77
219,78
250,82
168,88
182,88
198,89
225,91
241,91
251,92
211,112
204,117
217,117
210,132
210,145
208,170
174,115
240,117
173,192
233,196
144,105
191,100
217,100
265,105
146,115
160,115
185,118
227,120
251,119
268,121
203,153
192,160
214,161
202,187
201,204
200,241
186,102
227,103
186,149
224,151
168,95
198,93
214,93
244,97
167,102
178,103
194,104
220,105
235,104
246,105
206,127
198,131
212,132
205,147
205,157
204,181
185,103
231,103
185,155
228,157
165,97
198,93
214,92
249,95
164,108
175,105
194,107
222,106
239,106
251,106
207,128
200,134
214,134
206,151
207,163
206,191
180,119
231,120
181,176
226,178
158,113
192,104
211,105
248,109
160,119
171,120
188,121
221,121
238,121
251,123
202,144
197,151
211,151
203,169
203,184
203,216
114,126
172,109
128,193
185,182
83,119
115,109
134,105
191,90
93,134
99,130
122,126
157,115
181,108
205,103
133,158
129,168
147,162
146,186
152,201
168,234
175,102
239,105
168,175
230,181
144,92
193,87
217,89
265,94
142,103
160,102
